geneid	funcatid	gotermid	pubmedid
NCU08742	10.01.05.01	 GO:0006281	PMID:15486203
NCU08742	70.10	 GO:0005634	PMID:15486203
NCU08743	01.04.04	 GO:0006795	PMID:15486203
NCU08743	20.01.01.07.07	 GO:0006817	PMID:15486203
NCU08744	11.02.03.04	 GO:0045449	PMID:15486203
NCU08752	01.06	 GO:0006629	PMID:15486203
NCU08760	01.05.03	 GO:0000272	PMID:15486203
NCU08762	01.06	 GO:0006629	PMID:15486203
NCU08766	14.13	 GO:0030163	PMID:15486203
NCU08771	01.01.09.04.01	 GO:0009094	PMID:15486203
NCU08771	01.01.09.04.02	 GO:0006559	PMID:15486203
NCU08783	01.05	 GO:0005975	PMID:15486203
NCU08784	01.05	 GO:0005975	PMID:15486203
NCU08785	01.06	 GO:0006629	PMID:15486203
NCU08791	32.01	 GO:0006950	PMID:15486203
NCU08791	32.07.07.01	 GO:0004096	PMID:15486203
NCU08803	01.02	 GO:0006807	PMID:15486203
NCU08807	01.05.25	 GO:0043609	PMID:15486203
NCU08807	11.02.03.04	 GO:0045449	PMID:15486203
NCU08807	16.03.01	 GO:0003677	PMID:15486203
NCU08809	14.07.03	 GO:0006468	PMID:15486203
NCU08809	18.02.01.01	 GO:0043085	PMID:15486203
NCU08811	10.03.01	 GO:0000074	PMID:15486203
NCU08811	11.02.03.04	 GO:0045449	PMID:15486203
NCU08811	70.10	 GO:0005634	PMID:15486203
NCU08823	16.19.05	 GO:0005525	PMID:15486203
NCU08828	01.06	 GO:0006629	PMID:15486203
NCU08828	02.25	 GO:0019395	PMID:15486203
NCU08840	42.10.03	 GO:0051276	PMID:15486203
NCU08840	70.10	 GO:0005634	PMID:15486203
NCU08841	18.02.01	 GO:0050790	PMID:15486203
NCU08848	01.02.07	 GO:0006792	PMID:15486203
NCU08848	11.02.03.04	 GO:0045449	PMID:15486203
NCU08850	10.01.05.01	 GO:0006281	PMID:15486203
NCU08856	70.19	 GO:0005777	PMID:15486203
NCU08861	12.01	 GO:0007046	PMID:15486203
NCU08861	70.16	 GO:0005739	PMID:15486203
NCU08875	11.02.03.04	 GO:0045449	PMID:15486203
NCU08875	16.01	 GO:0005515	PMID:15486203
NCU08877	01.01.09.01.02	 GO:0006546	PMID:15486203
NCU08878	10.03.03	 GO:0000910	PMID:15486203
NCU08878	16.19.05	 GO:0005525	PMID:15486203
NCU08880	20.01.07	 GO:0006865	PMID:15486203
NCU08880	34.11.12	 GO:0009594	PMID:15486203
NCU08882	01.05.11.07.01	 GO:0019439	PMID:15486203
NCU08886	01.02	 GO:0006807	PMID:15486203
NCU08887	20.01.27	 GO:0015893	PMID:15486203
NCU08894	12.10	 GO:0004812	PMID:15486203
NCU08897	14.04	 GO:0006605	PMID:15486203
NCU08898	01.01.06.06.01	 GO:0009085	PMID:15486203
NCU08900	01.07	 GO:0006732	PMID:15486203
NCU08907	40.01	 GO:0016049	PMID:15486203
NCU08923	11.02.03.04	 GO:0045449	PMID:15486203
NCU08923	12.01	 GO:0007046	PMID:15486203
NCU08923	16.03.01	 GO:0003677	PMID:15486203
NCU08923	30.01	 GO:0007242	PMID:15486203
NCU08927	01.06.05	 GO:0006633	PMID:15486203
NCU08928	11.02.03	 GO:0009299	PMID:15486203
NCU08928	11.04.03.01	 GO:0008380	PMID:15486203
NCU08936	10.03.02	 GO:0007126	PMID:15486203
NCU08940	20.01.15	 GO:0006818	PMID:15486203
NCU08940	70.16	 GO:0005739	PMID:15486203
NCU08941	20.01.03	 GO:0008643	PMID:15486203
NCU08941	70.16	 GO:0005739	PMID:15486203
NCU08942	10.01.05	 GO:0006281	PMID:15486203
NCU08943	01.06.05	 GO:0006633	PMID:15486203
NCU08944	14.07.04	 GO:0006473	PMID:15486203
NCU08946	10.01.03	 GO:0006260	PMID:15486203
NCU08946	10.03.01	 GO:0000074	PMID:15486203
NCU08947	02.13.03	 GO:0009060	PMID:15486203
NCU08947	20.01.15	 GO:0006818	PMID:15486203
NCU08947	70.16	 GO:0005739	PMID:15486203
NCU08948	70.10	 GO:0005634	PMID:15486203
NCU08951	11.02.01	 GO:0009303	PMID:15486203
NCU08951	11.04.01	 GO:0006364	PMID:15486203
NCU08952	12.04.01	 GO:0006413	PMID:15486203
NCU08956	70.08	 GO:0005794	PMID:15486203
NCU08960	12.04.02	 GO:0006414	PMID:15486203
NCU08963	70.03	 GO:0005737	PMID:15486203
NCU08964	70.03	 GO:0005737	PMID:15486203
NCU08973	14.04	 GO:0006605	PMID:15486203
NCU08973	20.09.07.03	 GO:0006888	PMID:15486203
NCU08973	70.08	 GO:0005794	PMID:15486203
NCU08977	01.06	 GO:0006629	PMID:15486203
NCU08980	02.13.03	 GO:0009060	PMID:15486203
NCU08980	70.16	 GO:0005739	PMID:15486203
NCU08983	11.04.03.05	 GO:0031123	PMID:15486203
NCU08985	10.03	 GO:0007049	PMID:15486203
NCU08989	14.07	 GO:0006464	PMID:15486203
NCU08989	16.19.05	 GO:0005525	PMID:15486203
NCU08989	20.09.07	 GO:0016192	PMID:15486203
NCU08989	42.25	 GO:0007033	PMID:15486203
NCU08990	70.03	 GO:0005737	PMID:15486203
NCU08997	01.04	 GO:0006796	PMID:15486203
NCU08997	70.25	 GO:0005764	PMID:15486203
NCU08998	01.01	 GO:0006520	PMID:15486203
NCU09001	01.05.25	 GO:0043609	PMID:15486203
NCU09001	11.02.03.04	 GO:0045449	PMID:15486203
NCU09002	02.13.03	 GO:0009060	PMID:15486203
NCU09002	20.01.15	 GO:0006818	PMID:15486203
NCU09004	12.04.01	 GO:0006413	PMID:15486203
NCU09006	14.07.05	 GO:0016579	PMID:15486203
NCU09012	16.19.03	 GO:0005524	PMID:15486203
NCU09012	20.01.27	 GO:0015893	PMID:15486203
NCU09012	20.09.13	 GO:0007034	PMID:15486203
NCU09012	70.25	 GO:0005764	PMID:15486203
NCU09020	20.01.03.03	 GO:0015740	PMID:15486203
NCU09023	01.05.11.07.01	 GO:0019439	PMID:15486203
NCU09024	01.01.09.01.01	 GO:0006545	PMID:15486203
NCU09024	01.05	 GO:0005975	PMID:15486203
NCU09025	12	 GO:0006412	PMID:15486203
NCU09025	42.16	 GO:0007005	PMID:15486203
NCU09026	01.05.03	 GO:0000272	PMID:15486203
NCU09027	20.01.03	 GO:0008643	PMID:15486203
NCU09035	01.05	 GO:0005975	PMID:15486203
NCU09037	34.11.03.07	 GO:0019236	PMID:15486203
NCU09039	20.01.03	 GO:0008643	PMID:15486203
NCU09040	01.05	 GO:0005975	PMID:15486203
NCU09040	01.06	 GO:0006629	PMID:15486203
NCU09041	01.05.02.07	 GO:0009313	PMID:15486203
NCU09042	01.05.02.07	 GO:0009313	PMID:15486203
NCU09043	14.10	 GO:0006461	PMID:15486203
NCU09043	16.17.01	 GO:0005509	PMID:15486203
NCU09048	11.04.03.01	 GO:0008380	PMID:15486203
NCU09050	01.05.11.07.01	 GO:0019439	PMID:15486203
NCU09058	01.06	 GO:0006629	PMID:15486203
NCU09058	16.03.03	 GO:0003723	PMID:15486203
NCU09063	10.03.04.03	 GO:0030261	PMID:15486203
NCU09063	42.10.03	 GO:0051276	PMID:15486203
NCU09065	16.03.01	 GO:0003677	PMID:15486203
NCU09065	42.10.03	 GO:0051276	PMID:15486203
NCU09065	70.10.03	 GO:0005694	PMID:15486203
NCU09068	01.02.07	 GO:0006792	PMID:15486203
NCU09068	11.02.03.04.01	 GO:0016563	PMID:15486203
NCU09068	16.03.01	 GO:0003677	PMID:15486203
NCU09068	70.10	 GO:0005634	PMID:15486203
NCU09071	10.03.01	 GO:0000074	PMID:15486203
NCU09071	14.07.03	 GO:0006468	PMID:15486203
NCU09076	11.04.03.01	 GO:0008380	PMID:15486203
NCU09076	70.10	 GO:0005634	PMID:15486203
NCU09085	10.03.01.01.03	 GO:0000082	PMID:15486203
NCU09089	70.03	 GO:0005737	PMID:15486203
NCU09090	01.07.01	 GO:0051188	PMID:15486203
NCU09091	11.04.03.01	 GO:0008380	PMID:15486203
NCU09091	70.16	 GO:0005739	PMID:15486203
NCU09093	11.04.03.01	 GO:0008380	PMID:15486203
NCU09093	40.01	 GO:0016049	PMID:15486203
NCU09093	70.10	 GO:0005634	PMID:15486203
NCU09098	20.01.27	 GO:0015893	PMID:15486203
NCU09101	20.01.25	 GO:0051181	PMID:15486203
NCU09101	20.09.07	 GO:0016192	PMID:15486203
NCU09102	12	 GO:0006412	PMID:15486203
NCU09102	14.07.09	 GO:0018126	PMID:15486203
NCU09103	01.20	 GO:0019748	PMID:15486203
NCU09107	14.10	 GO:0006461	PMID:15486203
NCU09109	70.03	 GO:0005737	PMID:15486203
NCU09111	02.07	 GO:0006098	PMID:15486203
NCU09111	70.03	 GO:0005737	PMID:15486203
NCU09116	01.01.09	 GO:0009072	PMID:15486203
NCU09117	42.01	 GO:0007047	PMID:15486203
NCU09119	02.13.03	 GO:0009060	PMID:15486203
NCU09119	02.45.15	 GO:0006091	PMID:15486203
NCU09119	20.03.22	 GO:0042626	PMID:15486203
NCU09119	20.09.04	 GO:0006839	PMID:15486203
NCU09119	34.01.01.03	 GO:0030641	PMID:15486203
NCU09119	70.16	 GO:0005739	PMID:15486203
NCU09122	14.07.05	 GO:0016579	PMID:15486203
NCU09128	11.04.02	 GO:0008033	PMID:15486203
NCU09128	11.04.03	 GO:0006397	PMID:15486203
NCU09132	10.03.05.01	 GO:0007098	PMID:15486203
NCU09132	16.19.05	 GO:0005525	PMID:15486203
NCU09132	42.04.05	 GO:0000226	PMID:15486203
NCU09132	70.04.05	 GO:0015630	PMID:15486203
NCU09135	30.01	 GO:0007242	PMID:15486203
NCU09138	01.06	 GO:0006629	PMID:15486203
NCU09138	02.25	 GO:0019395	PMID:15486203
NCU09138	42.01	 GO:0007047	PMID:15486203
NCU09141	01.07.01	 GO:0051188	PMID:15486203
NCU09141	01.07.03	 GO:0009111	PMID:15486203
NCU09142	14.04	 GO:0006605	PMID:15486203
NCU09142	42.04.05	 GO:0000226	PMID:15486203
NCU09142	70.04.05	 GO:0015630	PMID:15486203
NCU09143	02.13.01	 GO:0009061	PMID:15486203
NCU09143	02.45.15	 GO:0006091	PMID:15486203
NCU09143	14.04	 GO:0006605	PMID:15486203
NCU09143	14.10	 GO:0006461	PMID:15486203
NCU09143	20.09.04	 GO:0006839	PMID:15486203
NCU09143	34.01.01.03	 GO:0030641	PMID:15486203
NCU09143	70.16	 GO:0005739	PMID:15486203
NCU09156	20.01.27	 GO:0015893	PMID:15486203
NCU09156	20.09.16	 GO:0046903	PMID:15486203
NCU09161	10.03.01	 GO:0000074	PMID:15486203
NCU09165	01.05	 GO:0005975	PMID:15486203
NCU09165	01.20	 GO:0019748	PMID:15486203
NCU09170	01.05.02.07	 GO:0009313	PMID:15486203
NCU09172	20.01.27	 GO:0015893	PMID:15486203
NCU09172	20.09.16	 GO:0046903	PMID:15486203
NCU09175	01.05.03	 GO:0000272	PMID:15486203
NCU09183	01.01.09.06.02	 GO:0006569	PMID:15486203
NCU09183	01.07.01	 GO:0051188	PMID:15486203
NCU09184	01.01.09.06.02	 GO:0006569	PMID:15486203
NCU09184	01.07.01	 GO:0051188	PMID:15486203
NCU09189	14.07.03	 GO:0006468	PMID:15486203
NCU09192	01.06.02.01	 GO:0008654	PMID:15486203
NCU09194	01.03.16	 GO:0006308	PMID:15486203
NCU09197	11.02.03.04	 GO:0045449	PMID:15486203
NCU09202	10.03.01	 GO:0000074	PMID:15486203
NCU09202	14.07.03	 GO:0006468	PMID:15486203
NCU09202	30.01	 GO:0007242	PMID:15486203
NCU09208	11.02.03.04	 GO:0045449	PMID:15486203
NCU09209	01.05	 GO:0005975	PMID:15486203
NCU09209	70.27	 GO:0005576	PMID:15486203
NCU09212	14.07.03	 GO:0006468	PMID:15486203
NCU09212	30.01	 GO:0007242	PMID:15486203
NCU09216	40.10.02.01	 GO:0006916	PMID:15486203
NCU09223	14.01	 GO:0006457	PMID:15486203
NCU09223	14.07	 GO:0006464	PMID:15486203
NCU09223	20.01.13	 GO:0006869	PMID:15486203
NCU09223	42	 GO:0016043	PMID:15486203
NCU09228	01.01	 GO:0006520	PMID:15486203
NCU09228	01.05.25	 GO:0043609	PMID:15486203
NCU09228	02.19	 GO:0006112	PMID:15486203
NCU09228	12	 GO:0006412	PMID:15486203
NCU09228	14.07.11	 GO:0016485	PMID:15486203
NCU09230	01.01	 GO:0006520	PMID:15486203
NCU09230	70.03	 GO:0005737	PMID:15486203
NCU09237	11.02.03	 GO:0009299	PMID:15486203
NCU09237	11.04.03.01	 GO:0008380	PMID:15486203
NCU09237	70.10	 GO:0005634	PMID:15486203
NCU09239	10.01.03	 GO:0006260	PMID:15486203
NCU09241	12.04	 GO:0043037	PMID:15486203
NCU09243	20.09.07	 GO:0016192	PMID:15486203
NCU09243	20.09.16	 GO:0046903	PMID:15486203
NCU09244	01.06	 GO:0006629	PMID:15486203
NCU09247	11.02.01	 GO:0009303	PMID:15486203
NCU09249	14.01	 GO:0006457	PMID:15486203
NCU09249	42.04	 GO:0007010	PMID:15486203
NCU09254	11.02.03	 GO:0009299	PMID:15486203
NCU09258	10.01.03	 GO:0006260	PMID:15486203
NCU09258	10.03.01	 GO:0000074	PMID:15486203
NCU09258	70.10	 GO:0005634	PMID:15486203
NCU09272	01.06.06.07	 GO:0016101	PMID:15486203
NCU09274	01.06	 GO:0006629	PMID:15486203
NCU09274	20.01.15	 GO:0006818	PMID:15486203
NCU09278	01.05	 GO:0005975	PMID:15486203
NCU09283	01.05	 GO:0005975	PMID:15486203
NCU09285	01.05	 GO:0005975	PMID:15486203
NCU09285	02.16.01	 GO:0043458	PMID:15486203
NCU09288	10.03	 GO:0007049	PMID:15486203
NCU09288	16.01	 GO:0005515	PMID:15486203
NCU09288	18.01.07	 GO:0005515	PMID:15486203
NCU09290	14.13.01.01	 GO:0043161	PMID:15486203
NCU09297	10.03.04.03	 GO:0030261	PMID:15486203
NCU09297	42.10.03	 GO:0051276	PMID:15486203
NCU09297	70.03	 GO:0005737	PMID:15486203
NCU09297	70.10	 GO:0005634	PMID:15486203
NCU09299	02.13.03	 GO:0009060	PMID:15486203
NCU09299	20.01.15	 GO:0006818	PMID:15486203
NCU09300	11.02.03	 GO:0009299	PMID:15486203
NCU09300	14.07.03	 GO:0006468	PMID:15486203
NCU09300	18.02.01	 GO:0050790	PMID:15486203
NCU09300	70.10	 GO:0005634	PMID:15486203
NCU09304	01.07.01	 GO:0051188	PMID:15486203
NCU09304	01.20.19.01	 GO:0006779	PMID:15486203
NCU09309	14.13.01.01	 GO:0043161	PMID:15486203
NCU09310	01.05.25	 GO:0043609	PMID:15486203
NCU09310	11.04.03.01.10	 GO:0043484	PMID:15486203
NCU09313	20.09.16	 GO:0046903	PMID:15486203
NCU09317	20.01.21	 GO:0050658	PMID:15486203
NCU09317	70.10	 GO:0005634	PMID:15486203
NCU09318	10.01.05.01	 GO:0006281	PMID:15486203
NCU09318	16.03.01	 GO:0003677	PMID:15486203
NCU09318	16.19.03	 GO:0005524	PMID:15486203
NCU09322	01.05.25	 GO:0043609	PMID:15486203
NCU09322	42.01	 GO:0007047	PMID:15486203
NCU09324	01.05.09.04	 GO:0046349	PMID:15486203
NCU09324	42.01	 GO:0007047	PMID:15486203
NCU09327	01.03.16	 GO:0006308	PMID:15486203
NCU09327	10.03.01	 GO:0000074	PMID:15486203
NCU09327	10.03.04.05	 GO:0007059	PMID:15486203
NCU09327	11.04.03	 GO:0006397	PMID:15486203
NCU09327	14.07.03	 GO:0006468	PMID:15486203
NCU09327	70.16	 GO:0005739	PMID:15486203
NCU09331	34.11.03.07	 GO:0019236	PMID:15486203
NCU09345	01.03.04	 GO:0006220	PMID:15486203
NCU09349	10.01.09.05	 GO:0006265	PMID:15486203
NCU09349	11.02.03	 GO:0009299	PMID:15486203
NCU09364	32.01.05	 GO:0009408	PMID:15486203
NCU09364	70.03	 GO:0005737	PMID:15486203
NCU09366	14.13.01.01	 GO:0043161	PMID:15486203
NCU09367	01.06	 GO:0006629	PMID:15486203
NCU09371	01.07.01	 GO:0051188	PMID:15486203
NCU09373	10.01.05.01	 GO:0006281	PMID:15486203
NCU09373	70.10	 GO:0005634	PMID:15486203
NCU09378	11.02.03.01	 GO:0006350	PMID:15486203
NCU09378	70.10	 GO:0005634	PMID:15486203
NCU09386	10.03.02	 GO:0007126	PMID:15486203
NCU09387	34.11.03.07	 GO:0019236	PMID:15486203
NCU09419	01.20	 GO:0019748	PMID:15486203
NCU09419	20.01.15	 GO:0006818	PMID:15486203
NCU09425	01.05.03	 GO:0000272	PMID:15486203
NCU09435	11.02.03.04	 GO:0045449	PMID:15486203
NCU09435	11.04.03	 GO:0006397	PMID:15486203
NCU09436	11.02.03.04	 GO:0045449	PMID:15486203
NCU09436	16.01	 GO:0005515	PMID:15486203
NCU09436	32.01.09	 GO:0006974	PMID:15486203
NCU09436	40.10.02.03.02	 GO:0008629	PMID:15486203
NCU09437	11.04.01	 GO:0006364	PMID:15486203
NCU09437	16.03.03	 GO:0003723	PMID:15486203
NCU09438	01.03.16.01	 GO:0006401	PMID:15486203
NCU09438	12.07	 GO:0006445	PMID:15486203
NCU09449	11.04.03.03	 GO:0006370	PMID:15486203
NCU09456	01.02	 GO:0006807	PMID:15486203
NCU09461	20.09.07	 GO:0016192	PMID:15486203
NCU09463	12.10	 GO:0004812	PMID:15486203
NCU09463	70.03	 GO:0005737	PMID:15486203
NCU09468	10.03.04.05	 GO:0007059	PMID:15486203
NCU09468	10.03.05.01	 GO:0007098	PMID:15486203
NCU09468	16.19.05	 GO:0005525	PMID:15486203
NCU09468	42.04.05	 GO:0000226	PMID:15486203
NCU09468	70.04.05	 GO:0015630	PMID:15486203
NCU09469	20.09.18.09.01	 GO:0006897	PMID:15486203
NCU09472	20.09.07	 GO:0016192	PMID:15486203
NCU09472	42.04.03	 GO:0030036	PMID:15486203
NCU09473	01.06	 GO:0006629	PMID:15486203
NCU09476	70.03	 GO:0005737	PMID:15486203
NCU09477	20.01.17	 GO:0006862	PMID:15486203
NCU09477	20.09.04	 GO:0006839	PMID:15486203
NCU09477	70.16	 GO:0005739	PMID:15486203
NCU09484	14.13	 GO:0030163	PMID:15486203
NCU09485	32.01	 GO:0006950	PMID:15486203
NCU09488	10.03.01	 GO:0000074	PMID:15486203
NCU09488	42.04.03	 GO:0030036	PMID:15486203
NCU09489	01.07.01	 GO:0051188	PMID:15486203
NCU09491	01.05.03	 GO:0000272	PMID:15486203
NCU09497	01.06	 GO:0006629	PMID:15486203
NCU09503	10.03.01	 GO:0000074	PMID:15486203
NCU09503	70.10	 GO:0005634	PMID:15486203
NCU09510	01.06.02.01	 GO:0008654	PMID:15486203
NCU09510	01.06.02.02	 GO:0009247	PMID:15486203
NCU09513	16.19.05	 GO:0005525	PMID:15486203
NCU09521	12.01	 GO:0007046	PMID:15486203
NCU09521	14.10	 GO:0006461	PMID:15486203
NCU09521	16.01	 GO:0005515	PMID:15486203
NCU09532	01.01.05.03	 GO:0000050	PMID:15486203
NCU09532	01.01.06.06.01	 GO:0009085	PMID:15486203
NCU09534	32.01.01	 GO:0006979	PMID:15486203
NCU09537	40.01.03	 GO:0051211	PMID:15486203
NCU09538	14.13	 GO:0030163	PMID:15486203
NCU09545	01.07.01	 GO:0051188	PMID:15486203
NCU09546	12.04.01	 GO:0006413	PMID:15486203
NCU09547	11.04.03.01	 GO:0008380	PMID:15486203
NCU09547	14.10	 GO:0006461	PMID:15486203
NCU09548	14.07.04	 GO:0006473	PMID:15486203
NCU09550	20.01.03	 GO:0008643	PMID:15486203
NCU09551	20.01.27	 GO:0015893	PMID:15486203
NCU09551	20.09.16	 GO:0046903	PMID:15486203
NCU09553	01.06	 GO:0006629	PMID:15486203
NCU09560	32.07.07.07	 GO:0006801	PMID:15486203
NCU09560	70.16	 GO:0005739	PMID:15486203
NCU09561	10.01.03	 GO:0006260	PMID:15486203
NCU09561	16.03.01	 GO:0003677	PMID:15486203
NCU09564	20.01.01.07.07	 GO:0006817	PMID:15486203
NCU09564	34.01.03.03	 GO:0030643	PMID:15486203
NCU09565	01.06.06.11	 GO:0006694	PMID:15486203
NCU09567	01.02	 GO:0006807	PMID:15486203
NCU09567	32.01.03	 GO:0006970	PMID:15486203
NCU09571	12.04.01	 GO:0006413	PMID:15486203
NCU09571	70.03	 GO:0005737	PMID:15486203
NCU09572	20.09.14	 GO:0030705	PMID:15486203
NCU09572	70.04	 GO:0005856	PMID:15486203
NCU09575	01.06	 GO:0006629	PMID:15486203
NCU09580	20.01.27	 GO:0015893	PMID:15486203
NCU09580	20.09.16	 GO:0046903	PMID:15486203
NCU09582	01.05.03	 GO:0000272	PMID:15486203
NCU09594	12.10	 GO:0004812	PMID:15486203
NCU09594	70.16	 GO:0005739	PMID:15486203
NCU09598	11.02.01	 GO:0009303	PMID:15486203
NCU09598	11.04.01	 GO:0006364	PMID:15486203
NCU09598	70.16	 GO:0005739	PMID:15486203
NCU09602	32.01	 GO:0006950	PMID:15486203
NCU09612	02.13.03	 GO:0009060	PMID:15486203
NCU09612	20.03.22	 GO:0042626	PMID:15486203
NCU09612	70.16	 GO:0005739	PMID:15486203
NCU09621	01.02	 GO:0006807	PMID:15486203
NCU09621	01.03.01	 GO:0006163	PMID:15486203
NCU09629	34.11.03.07	 GO:0019236	PMID:15486203
NCU09632	01.05	 GO:0005975	PMID:15486203
NCU09632	16.19.03	 GO:0005524	PMID:15486203
NCU09632	32.01.11	 GO:0042594	PMID:15486203
NCU09632	42.01	 GO:0007047	PMID:15486203
NCU09634	01.03.10	 GO:0009187	PMID:15486203
NCU09635	01.05	 GO:0005975	PMID:15486203
NCU09635	01.20	 GO:0019748	PMID:15486203
NCU09635	16.21.05	 GO:0050660	PMID:15486203
NCU09636	01.05	 GO:0005975	PMID:15486203
NCU09636	01.20	 GO:0019748	PMID:15486203
NCU09636	20.01.15	 GO:0006818	PMID:15486203
NCU09637	01.05	 GO:0005975	PMID:15486203
NCU09637	01.20	 GO:0019748	PMID:15486203
NCU09638	01.20.05.11	 GO:0030639	PMID:15486203
NCU09642	20.01.01.07.05	 GO:0008272	PMID:15486203
NCU09642	34.01.03.01	 GO:0030642	PMID:15486203
NCU09643	01.06	 GO:0006629	PMID:15486203
NCU09643	70.07	 GO:0005783	PMID:15486203
NCU09643	70.16	 GO:0005739	PMID:15486203
NCU09644	10.01.05.01	 GO:0006281	PMID:15486203
NCU09644	10.03.01.03	 GO:0000075	PMID:15486203
NCU09644	70.10	 GO:0005634	PMID:15486203
NCU09646	01.06	 GO:0006629	PMID:15486203
NCU09646	02.25	 GO:0019395	PMID:15486203
NCU09646	70.19	 GO:0005777	PMID:15486203
NCU09648	01.05	 GO:0005975	PMID:15486203
NCU09649	01.04	 GO:0006796	PMID:15486203
NCU09649	70.27	 GO:0005576	PMID:15486203
NCU09652	01.05.03	 GO:0000272	PMID:15486203
NCU09654	20.01.23	 GO:0015720	PMID:15486203
NCU09659	01.03.01	 GO:0006163	PMID:15486203
NCU09659	01.03.04	 GO:0006220	PMID:15486203
NCU09663	01.05.03	 GO:0000272	PMID:15486203
NCU09663	16.05	 GO:0030247	PMID:15486203
NCU09664	01.05.03	 GO:0000272	PMID:15486203
NCU09664	16.05	 GO:0030247	PMID:15486203
NCU09673	20.09.07	 GO:0016192	PMID:15486203
NCU09680	01.05.02.07	 GO:0009313	PMID:15486203
NCU09692	01.06.10	 GO:0019216	PMID:15486203
NCU09696	14.04	 GO:0006605	PMID:15486203
NCU09696	70.03	 GO:0005737	PMID:15486203
NCU09698	20.01.23	 GO:0015720	PMID:15486203
NCU09698	20.01.25	 GO:0051181	PMID:15486203
NCU09700	14.01	 GO:0006457	PMID:15486203
NCU09700	70.03	 GO:0005737	PMID:15486203
NCU09703	01.06	 GO:0006629	PMID:15486203
NCU09703	02.16.05	 GO:0030645	PMID:15486203
NCU09705	01.05	 GO:0005975	PMID:15486203
NCU09707	12.04.01	 GO:0006413	PMID:15486203
NCU09709	14.01	 GO:0006457	PMID:15486203
NCU09709	16.01	 GO:0005515	PMID:15486203
NCU09709	16.19.03	 GO:0005524	PMID:15486203
NCU09710	14.07	 GO:0006464	PMID:15486203
NCU09710	14.13	 GO:0030163	PMID:15486203
NCU09715	01.05	 GO:0005975	PMID:15486203
NCU09715	02.19	 GO:0006112	PMID:15486203
NCU09715	70.03	 GO:0005737	PMID:15486203
NCU09716	01	 GO:0008152	PMID:15486203
NCU09718	01.05.02.07	 GO:0009313	PMID:15486203
NCU09718	14.07.02	 GO:0006486	PMID:15486203
NCU09721	16.07	 GO:0005198	PMID:15486203
NCU09721	20.09.07	 GO:0016192	PMID:15486203
NCU09730	20.09.14.01	 GO:0007018	PMID:15486203
NCU09730	70.04.05	 GO:0015630	PMID:15486203
NCU09731	14.07.05	 GO:0016579	PMID:15486203
NCU09731	14.13	 GO:0030163	PMID:15486203
NCU09732	01.06	 GO:0006629	PMID:15486203
NCU09732	70.16	 GO:0005739	PMID:15486203
NCU09733	10.03.01	 GO:0000074	PMID:15486203
NCU09733	32.01.01	 GO:0006979	PMID:15486203
NCU09733	40.20	 GO:0007569	PMID:15486203
NCU09735	01.06	 GO:0006629	PMID:15486203
NCU09741	01.05.11.07.01	 GO:0019439	PMID:15486203
NCU09741	16.21.05	 GO:0050660	PMID:15486203
NCU09741	20.01.15	 GO:0006818	PMID:15486203
NCU09744	10.03.01.03	 GO:0000075	PMID:15486203
NCU09744	70.10.04	 GO:0000775	PMID:15486203
NCU09747	20.01.01.01	 GO:0006812	PMID:15486203
NCU09747	20.01.15	 GO:0006818	PMID:15486203
NCU09747	20.03.01.01	 GO:0005216	PMID:15486203
NCU09747	20.03.22	 GO:0042626	PMID:15486203
NCU09747	20.09.13	 GO:0007034	PMID:15486203
NCU09747	34.01.01.03	 GO:0030641	PMID:15486203
NCU09747	34.11.03.13	 GO:0005034	PMID:15486203
NCU09747	70.25	 GO:0005764	PMID:15486203
NCU09748	11.02.03.01.01	 GO:0006352	PMID:15486203
NCU09748	70.10	 GO:0005634	PMID:15486203
NCU09754	34.01.01.01	 GO:0006875	PMID:15486203
NCU09754	70.16	 GO:0005739	PMID:15486203
NCU09756	11.04.01	 GO:0006364	PMID:15486203
NCU09756	12.01	 GO:0007046	PMID:15486203
NCU09757	01.06	 GO:0006629	PMID:15486203
NCU09757	42.01	 GO:0007047	PMID:15486203
NCU09764	01.05.03	 GO:0000272	PMID:15486203
NCU09770	01.06	 GO:0006629	PMID:15486203
NCU09770	70.03	 GO:0005737	PMID:15486203
NCU09774	01.06	 GO:0006629	PMID:15486203
NCU09775	01.05	 GO:0005975	PMID:15486203
NCU09778	01.04	 GO:0006796	PMID:15486203
NCU09778	01.04.04	 GO:0006795	PMID:15486203
NCU09778	01.05.25	 GO:0043609	PMID:15486203
NCU09778	02.19	 GO:0006112	PMID:15486203
NCU09778	10.01.03	 GO:0006260	PMID:15486203
NCU09778	10.03.01.01.03	 GO:0000082	PMID:15486203
NCU09778	10.03.01.01.05	 GO:0000084	PMID:15486203
NCU09778	10.03.01.01.09	 GO:0000086	PMID:15486203
NCU09778	10.03.02	 GO:0007126	PMID:15486203
NCU09778	11.02.03.04	 GO:0045449	PMID:15486203
NCU09778	14.07.03	 GO:0006468	PMID:15486203
NCU09778	16.19.03	 GO:0005524	PMID:15486203
NCU09778	30.01	 GO:0007242	PMID:15486203
NCU09778	34.11	 GO:0051606	PMID:15486203
NCU09778	40.01	 GO:0016049	PMID:15486203
NCU09789	01.01.06.01.01	 GO:0006532	PMID:15486203
NCU09789	01.01.06.01.02	 GO:0006533	PMID:15486203
NCU09789	01.03.01	 GO:0006163	PMID:15486203
NCU09791	01.05.03	 GO:0000272	PMID:15486203
