geneid	pubmedid	annotationmethod	annotationsource
NCU06440	22462823	Manual	Broad_CAP
NCU06440	22469835	Manual	Broad_CAP
NCU06441	19696111	Manual	Broad_CAP
NCU06441	23589521	Manual	Broad_CAP
NCU06443	19696111	Manual	Broad_CAP
NCU06443	23589521	Manual	Broad_CAP
NCU06447	18676954	Manual	Broad_CAP
NCU06448	19696111	Manual	Broad_CAP
NCU06448	20716356	Manual	Broad_CAP
NCU06448	21145408	Manual	Broad_CAP
NCU06448	22469835	Manual	Broad_CAP
NCU06448	23935467	Manual	Broad_CAP
NCU06449	10027968	Manual	Broad_CAP
NCU06449	19246761	Manual	Broad_CAP
NCU06449	20034585	Manual	Broad_CAP
NCU06449	16287898	Manual	Broad_CAP
NCU06450	23733042	Manual	Broad_CAP
NCU06451	19696111	Manual	Broad_CAP
NCU06451	23589521	Manual	Broad_CAP
NCU06451	23966547	Manual	Broad_CAP
NCU06452	15522735	Manual	Broad_CAP
NCU06452	19696111	Manual	Broad_CAP
NCU06454	18676954	Manual	Broad_CAP
NCU06454	16287898	Manual	Broad_CAP
NCU06454	22626843	Manual	Broad_CAP
NCU06455	19696111	Manual	Broad_CAP
NCU06457	17449655	Manual	Broad_CAP
NCU06457	20018766	Manual	Broad_CAP
NCU06457	19696111	Manual	Broad_CAP
NCU06457	22462823	Manual	Broad_CAP
NCU06457	23935467	Manual	Broad_CAP
NCU06459	19696111	Manual	Broad_CAP
NCU06459	22462823	Manual	Broad_CAP
NCU06459	23589521	Manual	Broad_CAP
NCU06460	20716356	Manual	Broad_CAP
NCU06462	19520721	Manual	Broad_CAP
NCU06462	19696111	Manual	Broad_CAP
NCU06462	22462823	Manual	Broad_CAP
NCU06463	22152473	Manual	Broad_CAP
NCU06464	12180913	Manual	Broad_CAP
NCU06464	20018766	Manual	Broad_CAP
NCU06464	19696111	Manual	Broad_CAP
NCU06464	23589521	Manual	Broad_CAP
NCU06464	23417067	Manual	Broad_CAP
NCU06465	19696111	Manual	Broad_CAP
NCU06465	22001287	Manual	Broad_CAP
NCU06465	24037267	Manual	Broad_CAP
NCU06467	22152473	Manual	Broad_CAP
NCU06467	22462823	Manual	Broad_CAP
NCU06467	24037267	Manual	Broad_CAP
NCU06468	22590528	Manual	Broad_CAP
NCU06469	20018766	Manual	Broad_CAP
NCU06469	19696111	Manual	Broad_CAP
NCU06469	24037267	Manual	Broad_CAP
NCU06471	7565596	Manual	Broad_CAP
NCU06471	22469835	Manual	Broad_CAP
NCU06471	23125351	Manual	Broad_CAP
NCU06471	23935467	Manual	Broad_CAP
NCU06472	15007097	Manual	Broad_CAP
NCU06472	22626843	Manual	Broad_CAP
NCU06473	20034585	Manual	Broad_CAP
NCU06478	19520721	Manual	Broad_CAP
NCU06478	23125351	Manual	Broad_CAP
NCU06481	22152473	Manual	Broad_CAP
NCU06482	20018766	Manual	Broad_CAP
NCU06482	7912215	Manual	Broad_CAP
NCU06482	19696111	Manual	Broad_CAP
NCU06482	21145408	Manual	Broad_CAP
NCU06482	22462823	Manual	Broad_CAP
NCU06482	23935467	Manual	Broad_CAP
NCU06483	19696111	Manual	Broad_CAP
NCU06483	20675579	Manual	Broad_CAP
NCU06483	20885793	Manual	Broad_CAP
NCU06483	22469835	Manual	Broad_CAP
NCU06483	22626843	Manual	Broad_CAP
NCU06486	21965514	Manual	Broad_CAP
NCU06487	21081763	Manual	Broad_CAP
NCU06488	15007097	Manual	Broad_CAP
NCU06489	22152473	Manual	Broad_CAP
NCU06490	20018766	Manual	Broad_CAP
NCU06490	22345350	Manual	Broad_CAP
NCU06490	22532664	Manual	Broad_CAP
NCU06490	23766336	Manual	Broad_CAP
NCU06491	22152473	Manual	Broad_CAP
NCU06493	10072319	Manual	Broad_CAP
NCU06493	10852494	Manual	Broad_CAP
NCU06493	12455986	Manual	Broad_CAP
NCU06493	12456011	Manual	Broad_CAP
NCU06493	15007097	Manual	Broad_CAP
NCU06493	15082543	Manual	Broad_CAP
NCU06493	15186425	Manual	Broad_CAP
NCU06493	15701799	Manual	Broad_CAP
NCU06493	16963633	Manual	Broad_CAP
NCU06493	18676954	Manual	Broad_CAP
NCU06493	19696111	Manual	Broad_CAP
NCU06493	8325859	Manual	Broad_CAP
NCU06493	9286674	Manual	Broad_CAP
NCU06493	9872952	Manual	Broad_CAP
NCU06493	16287898	Manual	Broad_CAP
NCU06493	21750256	Manual	Broad_CAP
NCU06493	22298702	Manual	Broad_CAP
NCU06493	22903975	Manual	Broad_CAP
NCU06493	23092920	Manual	Broad_CAP
NCU06493	23173086	Manual	Broad_CAP
NCU06493	24037267	Manual	Broad_CAP
NCU06495	20018766	Manual	Broad_CAP
NCU06495	19696111	Manual	Broad_CAP
NCU06495	22001287	Manual	Broad_CAP
NCU06495	22462823	Manual	Broad_CAP
NCU06495	23589521	Manual	Broad_CAP
NCU06496	19696111	Manual	Broad_CAP
NCU06496	22462823	Manual	Broad_CAP
NCU06497	22152473	Manual	Broad_CAP
NCU06497	22469835	Manual	Broad_CAP
NCU06498	22813893	Manual	Broad_CAP
NCU06500	16287898	Manual	Broad_CAP
NCU06500	22152473	Manual	Broad_CAP
NCU06503	18676954	Manual	Broad_CAP
NCU06503	21081763	Manual	Broad_CAP
NCU06505	20018766	Manual	Broad_CAP
NCU06505	22590528	Manual	Broad_CAP
NCU06506	22469835	Manual	Broad_CAP
NCU06506	22626843	Manual	Broad_CAP
NCU06508	22384341	Manual	Broad_CAP
NCU06509	20018766	Manual	Broad_CAP
NCU06509	19696111	Manual	Broad_CAP
NCU06509	21980519	Manual	Broad_CAP
NCU06509	23589521	Manual	Broad_CAP
NCU06509	24037267	Manual	Broad_CAP
NCU06512	12180913	Manual	Broad_CAP
NCU06512	17449655	Manual	Broad_CAP
NCU06512	20018766	Manual	Broad_CAP
NCU06512	19696111	Manual	Broad_CAP
NCU06512	22462823	Manual	Broad_CAP
NCU06512	23417067	Manual	Broad_CAP
NCU06512	23589521	Manual	Broad_CAP
NCU06512	23935467	Manual	Broad_CAP
NCU06513	22445960	Manual	Broad_CAP
NCU06514	24037267	Manual	Broad_CAP
NCU06515	22345350	Manual	Broad_CAP
NCU06515	22462823	Manual	Broad_CAP
NCU06518	21946565	Manual	Broad_CAP
NCU06521	22445960	Manual	Broad_CAP
NCU06522	22445960	Manual	Broad_CAP
NCU06523	22345350	Manual	Broad_CAP
NCU06524	19520721	Manual	Broad_CAP
NCU06524	20018766	Manual	Broad_CAP
NCU06524	19696111	Manual	Broad_CAP
NCU06524	21695121	Manual	Broad_CAP
NCU06524	22001287	Manual	Broad_CAP
NCU06524	22345350	Manual	Broad_CAP
NCU06524	22462823	Manual	Broad_CAP
NCU06526	20018766	Manual	Broad_CAP
NCU06530	22345350	Manual	Broad_CAP
NCU06532	20018766	Manual	Broad_CAP
NCU06532	5361218	Manual	Broad_CAP
NCU06532	19696111	Manual	Broad_CAP
NCU06532	22462823	Manual	Broad_CAP
NCU06532	23589521	Manual	Broad_CAP
NCU06532	23935467	Manual	Broad_CAP
NCU06534	20675579	Manual	Broad_CAP
NCU06534	22462823	Manual	Broad_CAP
NCU06536	19520721	Manual	Broad_CAP
NCU06536	20018766	Manual	Broad_CAP
NCU06536	19696111	Manual	Broad_CAP
NCU06536	20675579	Manual	Broad_CAP
NCU06536	22152473	Manual	Broad_CAP
NCU06536	22345350	Manual	Broad_CAP
NCU06537	22152473	Manual	Broad_CAP
NCU06539	19520721	Manual	Broad_CAP
NCU06542	19696111	Manual	Broad_CAP
NCU06543	19696111	Manual	Broad_CAP
NCU06543	22469835	Manual	Broad_CAP
NCU06543	23589521	Manual	Broad_CAP
NCU06543	23935467	Manual	Broad_CAP
NCU06544	16287898	Manual	Broad_CAP
NCU06544	19696111	Manual	Broad_CAP
NCU06544	21965514	Manual	Broad_CAP
NCU06544	22462823	Manual	Broad_CAP
NCU06544	22703449	Manual	Broad_CAP
NCU06547	22462823	Manual	Broad_CAP
NCU06549	11238395	Manual	Broad_CAP
NCU06549	19520721	Manual	Broad_CAP
NCU06549	10430950	Manual	Broad_CAP
NCU06549	16287898	Manual	Broad_CAP
NCU06549	19696111	Manual	Broad_CAP
NCU06549	23125351	Manual	Broad_CAP
NCU06549	23733042	Manual	Broad_CAP
NCU06549	24037267	Manual	Broad_CAP
NCU06550	11238395	Manual	Broad_CAP
NCU06550	17449655	Manual	Broad_CAP
NCU06550	19520721	Manual	Broad_CAP
NCU06550	10438537	Manual	Broad_CAP
NCU06550	9791124	Manual	Broad_CAP
NCU06550	9933360	Manual	Broad_CAP
NCU06550	16287898	Manual	Broad_CAP
NCU06550	19696111	Manual	Broad_CAP
NCU06550	21946565	Manual	Broad_CAP
NCU06550	22445960	Manual	Broad_CAP
NCU06550	22462823	Manual	Broad_CAP
NCU06550	23417067	Manual	Broad_CAP
NCU06550	23589521	Manual	Broad_CAP
NCU06550	23733042	Manual	Broad_CAP
NCU06552	11238395	Manual	Broad_CAP
NCU06552	15007097	Manual	Broad_CAP
NCU06553	11238395	Manual	Broad_CAP
NCU06553	20675579	Manual	Broad_CAP
NCU06554	11238395	Manual	Broad_CAP
NCU06554	16287898	Manual	Broad_CAP
NCU06554	19696111	Manual	Broad_CAP
NCU06554	20675579	Manual	Broad_CAP
NCU06554	22626843	Manual	Broad_CAP
NCU06554	23589521	Manual	Broad_CAP
NCU06555	22462823	Manual	Broad_CAP
NCU06556	11238395	Manual	Broad_CAP
NCU06556	19520721	Manual	Broad_CAP
NCU06556	16287898	Manual	Broad_CAP
NCU06556	21081763	Manual	Broad_CAP
NCU06556	22152473	Manual	Broad_CAP
NCU06556	23733042	Manual	Broad_CAP
NCU06558	11238395	Manual	Broad_CAP
NCU06558	16287898	Manual	Broad_CAP
NCU06558	19696111	Manual	Broad_CAP
NCU06558	23935467	Manual	Broad_CAP
NCU06558	24037267	Manual	Broad_CAP
NCU06559	11238395	Manual	Broad_CAP
NCU06559	16287898	Manual	Broad_CAP
NCU06560	11238395	Manual	Broad_CAP
NCU06560	22462823	Manual	Broad_CAP
NCU06560	24037267	Manual	Broad_CAP
NCU06561	11238395	Manual	Broad_CAP
NCU06561	18387834	Manual	Broad_CAP
NCU06561	16287898	Manual	Broad_CAP
NCU06561	22462823	Manual	Broad_CAP
NCU06563	11238395	Manual	Broad_CAP
NCU06563	19286985	Manual	Broad_CAP
NCU06563	19696111	Manual	Broad_CAP
NCU06563	23173086	Manual	Broad_CAP
NCU06566	22152473	Manual	Broad_CAP
NCU06566	22955885	Manual	Broad_CAP
NCU06577	15007097	Manual	Broad_CAP
NCU06577	2528064	Manual	Broad_CAP
NCU06577	2933585	Manual	Broad_CAP
NCU06577	9806416	Manual	Broad_CAP
NCU06577	19696111	Manual	Broad_CAP
NCU06577	22469835	Manual	Broad_CAP
NCU06579	22469835	Manual	Broad_CAP
NCU06583	21965514	Manual	Broad_CAP
NCU06583	23733042	Manual	Broad_CAP
NCU06585	22001287	Manual	Broad_CAP
NCU06587	22345350	Manual	Broad_CAP
NCU06588	20018766	Manual	Broad_CAP
NCU06588	22152473	Manual	Broad_CAP
NCU06588	22462823	Manual	Broad_CAP
NCU06588	22469835	Manual	Broad_CAP
NCU06589	22445960	Manual	Broad_CAP
NCU06589	23125351	Manual	Broad_CAP
NCU06591	20675579	Manual	Broad_CAP
NCU06593	16287898	Manual	Broad_CAP
NCU06595	19520721	Manual	Broad_CAP
NCU06596	22152473	Manual	Broad_CAP
NCU06597	15802524	Manual	Broad_CAP
NCU06597	19696111	Manual	Broad_CAP
NCU06597	20675579	Manual	Broad_CAP
NCU06597	21081763	Manual	Broad_CAP
NCU06597	22345350	Manual	Broad_CAP
NCU06597	22462823	Manual	Broad_CAP
NCU06597	22626843	Manual	Broad_CAP
NCU06597	23733042	Manual	Broad_CAP
NCU06603	19520721	Manual	Broad_CAP
NCU06603	19696111	Manual	Broad_CAP
NCU06603	22001288	Manual	Broad_CAP
NCU06603	22345350	Manual	Broad_CAP
NCU06603	22626843	Manual	Broad_CAP
NCU06603	23733042	Manual	Broad_CAP
NCU06605	20885793	Manual	Broad_CAP
NCU06605	21151958	Manual	Broad_CAP
NCU06605	22462823	Manual	Broad_CAP
NCU06606	18474589	Manual	Broad_CAP
NCU06606	19520721	Manual	Broad_CAP
NCU06606	2986972	Manual	Broad_CAP
NCU06606	19696111	Manual	Broad_CAP
NCU06606	20707002	Manual	Broad_CAP
NCU06606	21145408	Manual	Broad_CAP
NCU06606	21980519	Manual	Broad_CAP
NCU06606	22462823	Manual	Broad_CAP
NCU06606	23589521	Manual	Broad_CAP
NCU06606	23935467	Manual	Broad_CAP
NCU06607	19696111	Manual	Broad_CAP
NCU06607	21980519	Manual	Broad_CAP
NCU06607	22345350	Manual	Broad_CAP
NCU06607	22445960	Manual	Broad_CAP
NCU06607	22462823	Manual	Broad_CAP
NCU06607	22474347	Manual	Broad_CAP
NCU06607	22532664	Manual	Broad_CAP
NCU06607	23766336	Manual	Broad_CAP
NCU06607	24037267	Manual	Broad_CAP
NCU06610	20675579	Manual	Broad_CAP
NCU06611	23125351	Manual	Broad_CAP
NCU06612	19520721	Manual	Broad_CAP
NCU06612	22345350	Manual	Broad_CAP
NCU06612	22469835	Manual	Broad_CAP
NCU06615	22152473	Manual	Broad_CAP
NCU06615	22462823	Manual	Broad_CAP
NCU06616	19520721	Manual	Broad_CAP
NCU06616	22152473	Manual	Broad_CAP
NCU06617	22626843	Manual	Broad_CAP
NCU06619	10511550	Manual	Broad_CAP
NCU06619	1718818	Manual	Broad_CAP
NCU06619	19444217	Manual	Broad_CAP
NCU06619	286151	Manual	Broad_CAP
NCU06619	3609724	Manual	Broad_CAP
NCU06619	4259665	Manual	Broad_CAP
NCU06619	5776519	Manual	Broad_CAP
NCU06619	5968647	Manual	Broad_CAP
NCU06619	6079799	Manual	Broad_CAP
NCU06619	6233487	Manual	Broad_CAP
NCU06619	6325296	Manual	Broad_CAP
NCU06619	6447141	Manual	Broad_CAP
NCU06619	6452443	Manual	Broad_CAP
NCU06619	7604041	Manual	Broad_CAP
NCU06619	8001794	Manual	Broad_CAP
NCU06619	16287898	Manual	Broad_CAP
NCU06619	21980519	Manual	Broad_CAP
NCU06619	22445960	Manual	Broad_CAP
NCU06619	23733042	Manual	Broad_CAP
NCU06619	23935467	Manual	Broad_CAP
NCU06619	24037267	Manual	Broad_CAP
NCU06619	6456264	Manual	Broad_CAP
NCU06619	7705619	Manual	Broad_CAP
NCU06621	16287898	Manual	Broad_CAP
NCU06623	22152473	Manual	Broad_CAP
NCU06624	19246761	Manual	Broad_CAP
NCU06625	22590528	Manual	Broad_CAP
NCU06626	21965514	Manual	Broad_CAP
NCU06626	23186325	Manual	Broad_CAP
NCU06627	22462823	Manual	Broad_CAP
NCU06630	17947430	Manual	Broad_CAP
NCU06630	19450520	Manual	Broad_CAP
NCU06630	8575020	Manual	Broad_CAP
NCU06630	9033809	Manual	Broad_CAP
NCU06630	16287898	Manual	Broad_CAP
NCU06630	19696111	Manual	Broad_CAP
NCU06632	10427088	Manual	Broad_CAP
NCU06632	10579717	Manual	Broad_CAP
NCU06632	10990453	Manual	Broad_CAP
NCU06632	11266446	Manual	Broad_CAP
NCU06632	2557158	Manual	Broad_CAP
NCU06632	8120088	Manual	Broad_CAP
NCU06632	8138148	Manual	Broad_CAP
NCU06632	8477850	Manual	Broad_CAP
NCU06632	9228044	Manual	Broad_CAP
NCU06632	9535859	Manual	Broad_CAP
NCU06632	9584158	Manual	Broad_CAP
NCU06632	9813001	Manual	Broad_CAP
NCU06632	1531985	Manual	Broad_CAP
NCU06632	16287898	Manual	Broad_CAP
NCU06632	19696111	Manual	Broad_CAP
NCU06632	2144529	Manual	Broad_CAP
NCU06632	2177474	Manual	Broad_CAP
NCU06632	22462823	Manual	Broad_CAP
NCU06632	23733042	Manual	Broad_CAP
NCU06632	24037267	Manual	Broad_CAP
NCU06632	8206957	Manual	Broad_CAP
NCU06632	8366069	Manual	Broad_CAP
NCU06632	8491208	Manual	Broad_CAP
NCU06637	12589072	Manual	Broad_CAP
NCU06638	16287898	Manual	Broad_CAP
NCU06643	19520721	Manual	Broad_CAP
NCU06643	16287898	Manual	Broad_CAP
NCU06643	19696111	Manual	Broad_CAP
NCU06643	23733042	Manual	Broad_CAP
NCU06644	22001288	Manual	Broad_CAP
NCU06644	22445960	Manual	Broad_CAP
NCU06644	23125351	Manual	Broad_CAP
NCU06646	16287898	Manual	Broad_CAP
NCU06646	22345350	Manual	Broad_CAP
NCU06648	16287898	Manual	Broad_CAP
NCU06649	22469835	Manual	Broad_CAP
NCU06650	16287898	Manual	Broad_CAP
NCU06650	21728141	Manual	Broad_CAP
NCU06650	21980519	Manual	Broad_CAP
NCU06650	22345350	Manual	Broad_CAP
NCU06650	23125351	Manual	Broad_CAP
NCU06650	23733042	Manual	Broad_CAP
NCU06651	19520721	Manual	Broad_CAP
NCU06651	16287898	Manual	Broad_CAP
NCU06651	19696111	Manual	Broad_CAP
NCU06651	22462823	Manual	Broad_CAP
NCU06651	23125351	Manual	Broad_CAP
NCU06652	16287898	Manual	Broad_CAP
NCU06652	19696111	Manual	Broad_CAP
NCU06652	22345350	Manual	Broad_CAP
NCU06652	23589521	Manual	Broad_CAP
NCU06653	16287898	Manual	Broad_CAP
NCU06653	22462823	Manual	Broad_CAP
NCU06653	23125351	Manual	Broad_CAP
NCU06654	22955885	Manual	Broad_CAP
NCU06655	20675579	Manual	Broad_CAP
NCU06656	20018766	Manual	Broad_CAP
NCU06656	15007097	Manual	Broad_CAP
NCU06656	16801547	Manual	Broad_CAP
NCU06656	16287898	Manual	Broad_CAP
NCU06656	22152473	Manual	Broad_CAP
NCU06656	22345350	Manual	Broad_CAP
NCU06659	16287898	Manual	Broad_CAP
NCU06659	19696111	Manual	Broad_CAP
NCU06660	14597725	Manual	Broad_CAP
NCU06660	19520721	Manual	Broad_CAP
NCU06660	16287898	Manual	Broad_CAP
NCU06660	19696111	Manual	Broad_CAP
NCU06660	22152473	Manual	Broad_CAP
NCU06660	22462823	Manual	Broad_CAP
NCU06660	23125351	Manual	Broad_CAP
NCU06660	23589521	Manual	Broad_CAP
NCU06661	12180913	Manual	Broad_CAP
NCU06661	20018766	Manual	Broad_CAP
NCU06661	16287898	Manual	Broad_CAP
NCU06661	19696111	Manual	Broad_CAP
NCU06661	21980519	Manual	Broad_CAP
NCU06661	22462823	Manual	Broad_CAP
NCU06661	23125351	Manual	Broad_CAP
NCU06661	23417067	Manual	Broad_CAP
NCU06661	23589521	Manual	Broad_CAP
NCU06661	23733042	Manual	Broad_CAP
NCU06661	24037267	Manual	Broad_CAP
NCU06662	16287898	Manual	Broad_CAP
NCU06663	16287898	Manual	Broad_CAP
NCU06664	16287898	Manual	Broad_CAP
NCU06666	19520721	Manual	Broad_CAP
NCU06666	8391257	Manual	Broad_CAP
NCU06666	126231	Manual	Broad_CAP
NCU06666	161749	Manual	Broad_CAP
NCU06666	162120	Manual	Broad_CAP
NCU06666	220215	Manual	Broad_CAP
NCU06666	4280980	Manual	Broad_CAP
NCU06666	4521213	Manual	Broad_CAP
NCU06666	6447140	Manual	Broad_CAP
NCU06666	9348657	Manual	Broad_CAP
NCU06666	16287898	Manual	Broad_CAP
NCU06666	19696111	Manual	Broad_CAP
NCU06666	22462823	Manual	Broad_CAP
NCU06666	23589521	Manual	Broad_CAP
NCU06666	23733042	Manual	Broad_CAP
NCU06666	23935467	Manual	Broad_CAP
NCU06666	24037267	Manual	Broad_CAP
NCU06669	23733042	Manual	Broad_CAP
NCU06674	19520721	Manual	Broad_CAP
NCU06674	16287898	Manual	Broad_CAP
NCU06677	19696111	Manual	Broad_CAP
NCU06678	19520721	Manual	Broad_CAP
NCU06678	19696111	Manual	Broad_CAP
NCU06678	24037267	Manual	Broad_CAP
NCU06679	15007097	Manual	Broad_CAP
NCU06679	20885793	Manual	Broad_CAP
NCU06681	20018766	Manual	Broad_CAP
NCU06681	22345350	Manual	Broad_CAP
NCU06681	23733042	Manual	Broad_CAP
NCU06682	22345350	Manual	Broad_CAP
NCU06682	23125351	Manual	Broad_CAP
NCU06684	16287898	Manual	Broad_CAP
NCU06684	19696111	Manual	Broad_CAP
NCU06684	23733042	Manual	Broad_CAP
NCU06687	15558319	Manual	Broad_CAP
NCU06687	18425733	Manual	Broad_CAP
NCU06687	19520721	Manual	Broad_CAP
NCU06687	16287898	Manual	Broad_CAP
NCU06687	19696111	Manual	Broad_CAP
NCU06687	21768394	Manual	Broad_CAP
NCU06687	22001288	Manual	Broad_CAP
NCU06687	22152473	Manual	Broad_CAP
NCU06687	22462823	Manual	Broad_CAP
NCU06687	23125351	Manual	Broad_CAP
NCU06687	23589521	Manual	Broad_CAP
NCU06687	24037267	Manual	Broad_CAP
NCU06687	8549797	Manual	Broad_CAP
NCU06688	24037267	Manual	Broad_CAP
NCU06691	20675579	Manual	Broad_CAP
NCU06691	22152473	Manual	Broad_CAP
NCU06691	22345350	Manual	Broad_CAP
NCU06691	24037267	Manual	Broad_CAP
NCU06693	22345350	Manual	Broad_CAP
NCU06694	18676954	Manual	Broad_CAP
NCU06694	22001288	Manual	Broad_CAP
NCU06694	24037267	Manual	Broad_CAP
NCU06695	19520721	Manual	Broad_CAP
NCU06695	16287898	Manual	Broad_CAP
NCU06695	19696111	Manual	Broad_CAP
NCU06695	23589521	Manual	Broad_CAP
NCU06695	23935467	Manual	Broad_CAP
NCU06695	3001085	Manual	Broad_CAP
NCU06696	22462823	Manual	Broad_CAP
NCU06697	22001287	Manual	Broad_CAP
NCU06697	23733042	Manual	Broad_CAP
NCU06698	19520721	Manual	Broad_CAP
NCU06698	15811343	Manual	Broad_CAP
NCU06698	19696111	Manual	Broad_CAP
NCU06698	22152473	Manual	Broad_CAP
NCU06698	22462823	Manual	Broad_CAP
NCU06698	23589521	Manual	Broad_CAP
NCU06698	24037267	Manual	Broad_CAP
NCU06699	20034585	Manual	Broad_CAP
NCU06699	16287898	Manual	Broad_CAP
NCU06699	19696111	Manual	Broad_CAP
NCU06699	24037267	Manual	Broad_CAP
NCU06700	19696111	Manual	Broad_CAP
NCU06702	16287898	Manual	Broad_CAP
NCU06702	19696111	Manual	Broad_CAP
NCU06702	22469835	Manual	Broad_CAP
NCU06703	19520721	Manual	Broad_CAP
NCU06703	20034585	Manual	Broad_CAP
NCU06703	21357477	Manual	Broad_CAP
NCU06703	22462823	Manual	Broad_CAP
NCU06703	23624246	Manual	Broad_CAP
NCU06704	19696111	Manual	Broad_CAP
NCU06704	21980519	Manual	Broad_CAP
NCU06704	22345350	Manual	Broad_CAP
NCU06704	22474347	Manual	Broad_CAP
NCU06704	23766336	Manual	Broad_CAP
NCU06704	24037267	Manual	Broad_CAP
NCU06706	19696111	Manual	Broad_CAP
NCU06706	22152473	Manual	Broad_CAP
NCU06707	22345350	Manual	Broad_CAP
NCU06707	22462823	Manual	Broad_CAP
NCU06708	22345350	Manual	Broad_CAP
NCU06709	22152473	Manual	Broad_CAP
NCU06710	22152473	Manual	Broad_CAP
NCU06710	24037267	Manual	Broad_CAP
NCU06711	16287898	Manual	Broad_CAP
NCU06711	19696111	Manual	Broad_CAP
NCU06711	24037267	Manual	Broad_CAP
NCU06711	23125351	Manual	Broad_CAP
NCU06712	15007097	Manual	Broad_CAP
NCU06712	16287898	Manual	Broad_CAP
NCU06712	19696111	Manual	Broad_CAP
NCU06713	16287898	Manual	Broad_CAP
NCU06714	23935467	Manual	Broad_CAP
NCU06717	20034585	Manual	Broad_CAP
NCU06718	22469835	Manual	Broad_CAP
NCU06718	23125351	Manual	Broad_CAP
NCU06719	23733042	Manual	Broad_CAP
NCU06720	19696111	Manual	Broad_CAP
NCU06720	22445960	Manual	Broad_CAP
NCU06722	17449655	Manual	Broad_CAP
NCU06722	5540999	Manual	Broad_CAP
NCU06722	16287898	Manual	Broad_CAP
NCU06722	19696111	Manual	Broad_CAP
NCU06722	23935467	Manual	Broad_CAP
NCU06724	155687	Manual	Broad_CAP
NCU06724	20018766	Manual	Broad_CAP
NCU06724	2145504	Manual	Broad_CAP
NCU06724	2867084	Manual	Broad_CAP
NCU06724	2872202	Manual	Broad_CAP
NCU06724	2885741	Manual	Broad_CAP
NCU06724	37239	Manual	Broad_CAP
NCU06724	37243	Manual	Broad_CAP
NCU06724	6105150	Manual	Broad_CAP
NCU06724	6109228	Manual	Broad_CAP
NCU06724	6109713	Manual	Broad_CAP
NCU06724	6120927	Manual	Broad_CAP
NCU06724	6139363	Manual	Broad_CAP
NCU06724	644451	Manual	Broad_CAP
NCU06724	7907211	Manual	Broad_CAP
NCU06724	9202472	Manual	Broad_CAP
NCU06724	16287898	Manual	Broad_CAP
NCU06724	19696111	Manual	Broad_CAP
NCU06724	20876563	Manual	Broad_CAP
NCU06724	22152473	Manual	Broad_CAP
NCU06724	22462823	Manual	Broad_CAP
NCU06724	23935467	Manual	Broad_CAP
NCU06724	2576659	Manual	Broad_CAP
NCU06724	2891138	Manual	Broad_CAP
NCU06724	6101946	Manual	Broad_CAP
NCU06724	6213838	Manual	Broad_CAP
NCU06724	7952190	Manual	Broad_CAP
NCU06726	22152473	Manual	Broad_CAP
NCU06727	10852489	Manual	Broad_CAP
NCU06727	20018766	Manual	Broad_CAP
NCU06727	2139316	Manual	Broad_CAP
NCU06727	7851762	Manual	Broad_CAP
NCU06727	9850006	Manual	Broad_CAP
NCU06727	16287898	Manual	Broad_CAP
NCU06727	19696111	Manual	Broad_CAP
NCU06727	23589521	Manual	Broad_CAP
NCU06727	23935467	Manual	Broad_CAP
NCU06727	23125351	Manual	Broad_CAP
NCU06727	23173086	Manual	Broad_CAP
NCU06729	12456011	Manual	Broad_CAP
NCU06729	16963633	Manual	Broad_CAP
NCU06729	9286674	Manual	Broad_CAP
NCU06729	9872952	Manual	Broad_CAP
NCU06729	12455986	Manual	Broad_CAP
NCU06729	15007097	Manual	Broad_CAP
NCU06729	15082543	Manual	Broad_CAP
NCU06729	15701799	Manual	Broad_CAP
NCU06729	8325859	Manual	Broad_CAP
NCU06729	16287898	Manual	Broad_CAP
NCU06729	21750256	Manual	Broad_CAP
NCU06729	22152473	Manual	Broad_CAP
NCU06729	24037267	Manual	Broad_CAP
NCU06731	22445960	Manual	Broad_CAP
NCU06733	22469835	Manual	Broad_CAP
NCU06737	16287898	Manual	Broad_CAP
NCU06737	19696111	Manual	Broad_CAP
NCU06737	23733042	Manual	Broad_CAP
NCU06737	24037267	Manual	Broad_CAP
NCU06738	16287898	Manual	Broad_CAP
NCU06738	22462823	Manual	Broad_CAP
NCU06739	16287898	Manual	Broad_CAP
NCU06739	19696111	Manual	Broad_CAP
NCU06740	16287898	Manual	Broad_CAP
NCU06740	19696111	Manual	Broad_CAP
NCU06740	21946565	Manual	Broad_CAP
NCU06740	22469835	Manual	Broad_CAP
NCU06741	19230635	Manual	Broad_CAP
NCU06741	20018766	Manual	Broad_CAP
NCU06741	16287898	Manual	Broad_CAP
NCU06741	23935467	Manual	Broad_CAP
NCU06742	16287898	Manual	Broad_CAP
NCU06742	22469835	Manual	Broad_CAP
NCU06742	23125351	Manual	Broad_CAP
NCU06743	12180913	Manual	Broad_CAP
NCU06743	16287898	Manual	Broad_CAP
NCU06743	19696111	Manual	Broad_CAP
NCU06743	22462823	Manual	Broad_CAP
NCU06743	23733042	Manual	Broad_CAP
NCU06743	24037267	Manual	Broad_CAP
NCU06744	21980519	Manual	Broad_CAP
NCU06744	22469835	Manual	Broad_CAP
NCU06744	22626843	Manual	Broad_CAP
NCU06745	16287898	Manual	Broad_CAP
NCU06745	19696111	Manual	Broad_CAP
NCU06746	16287898	Manual	Broad_CAP
NCU06749	16287898	Manual	Broad_CAP
NCU06749	22469835	Manual	Broad_CAP
